SimulationTime,VS_Pending,VS_Berthing,WA_Idling,WA_BeingOccupied,QCL_Idling,QCL_Discharging,QCL_Loading,QC_Idling,QC_Repositioning,QC_RestoringToDischarge,QC_LiftAndTransportDisch,QC_PendingToDrop,QC_DroppingToMount,QC_RestoringToLoad,QC_LiftingToLoad,QC_TransportAndLoading,CTN_BeingTransportedToYardFromGate,CTN_PendingToBeDischarged,CTN_BeingDischarged,CTN_PendMountedAtQuay,CTN_BeingMountedAtQuay,CTN_BeingTransportedToYard,CTN_PendDismountedAtYard,CTN_BeingDismountedAtYard,CTN_BeingStacked,CTN_Dwelling,CTN_DwellingForImport,CTN_PendingToAssignAGV,CTN_PendingToAssignYC,CTN_PendingToBeUnstacked,CTN_BeingUnstacked,CTN_PendMountedAtYard,CTN_PendMountForImport,CTN_BeingMountedAtYard,CTN_BeingTransportedToQuay,CTN_PendDismountedAtQuay,CTN_BeingDismountedAtQuay,CTN_BeingLoaded,CTN_BeingTransportedToGate,AGV_Idling,AGV_Repositioning,AGV_PickingFromQuay,AGV_PendDeliverToYard,AGV_DeliveringToYard,AGV_PendIdleAtYard,AGV_PickingFromYard,AGV_PendDeliverToQuay,AGV_DeliveringToQuay,AGV_PendIdleAtQuay,YC_Idling,YC_Repositioning,YC_RestoringToStack,YC_LiftingToStack,YC_TransportAndStacking,YC_RestoreReshuffleUnst,YC_LiftTransportUnstack,YC_PendingToDrop,YC_DroppingToMount,YA_Idling,YA_BeingOccupied
0001-01-22 00:00:00,0.750000,0.750000,0.750000,0.750000,2.041667,2.083333,1.958333,836.125000,0.000000,469.958333,470.083333,469.833333,469.833333,366.083333,366.250000,366.250000,40.708333,1015.833333,470.083333,469.833333,469.833333,469.833333,509.541667,509.625000,509.541667,454.541667,55.083333,658.416667,391.541667,391.583333,391.666667,365.291667,26.458333,392.000000,365.666667,365.208333,366.250000,366.250000,26.416667,835.125000,0.000000,470.083333,470.083333,469.833333,468.833333,365.083333,365.375000,365.666667,365.208333,901.708333,0.000000,509.666667,509.625000,509.541667,391.583333,391.666667,391.750000,392.000000,1056.541667,1056.541667
0001-01-23 00:00:00,0.875000,0.833333,0.833333,0.833333,1.583333,2.583333,2.500000,1155.166667,0.000000,551.041667,551.000000,551.416667,550.708333,604.750000,604.583333,604.458333,38.125000,419.750000,551.000000,551.416667,550.708333,550.958333,591.166667,591.208333,591.250000,553.875000,37.500000,632.458333,640.041667,638.041667,637.333333,609.375000,27.666667,634.625000,607.041667,605.541667,604.583333,604.458333,27.625000,1157.708333,0.000000,551.000000,550.375000,550.958333,553.041667,612.083333,607.583333,607.041667,605.541667,1226.041667,0.000000,591.000000,591.208333,591.250000,638.041667,637.333333,637.041667,634.625000,457.875000,457.875000
0001-01-24 00:00:00,0.583333,0.625000,0.625000,0.625000,3.083333,1.583333,2.333333,844.500000,0.000000,368.416667,368.500000,368.500000,369.375000,474.875000,474.958333,475.166667,38.500000,190.916667,368.500000,368.500000,369.375000,369.166667,407.583333,407.833333,407.666667,379.541667,28.083333,505.750000,525.125000,526.875000,527.541667,471.791667,55.958333,529.166667,473.166667,474.250000,474.958333,475.166667,56.000000,844.291667,0.000000,368.500000,369.375000,369.166667,369.083333,469.250000,472.583333,473.166667,474.250000,936.791667,0.000000,407.791667,407.833333,407.666667,526.875000,527.541667,527.750000,529.166667,229.416667,229.416667
0001-01-25 00:00:00,0.750000,0.750000,0.750000,0.750000,1.541667,2.416667,1.583333,894.291667,0.000000,424.250000,424.166667,424.000000,423.541667,471.083333,471.041667,471.000000,35.333333,390.375000,424.166667,424.000000,423.541667,423.416667,456.708333,456.583333,456.708333,418.291667,38.375000,215.333333,502.000000,501.791667,501.583333,470.791667,30.833333,502.583333,471.375000,471.500000,471.041667,471.000000,30.875000,892.166667,0.000000,424.041667,423.666667,423.416667,421.375000,471.458333,472.333333,471.375000,471.500000,958.916667,0.000000,456.666667,456.583333,456.708333,501.791667,501.583333,501.625000,502.583333,425.708333,425.708333
0001-01-26 00:00:00,0.541667,0.541667,0.541667,0.541667,2.625000,1.791667,2.375000,738.083333,0.000000,329.583333,329.666667,329.625000,329.916667,407.666667,407.750000,407.791667,40.083333,210.750000,329.666667,329.625000,329.916667,330.166667,371.333333,371.375000,371.500000,314.500000,57.000000,406.625000,432.250000,432.708333,432.750000,406.083333,26.625000,432.833333,406.500000,407.458333,407.750000,407.791667,26.625000,739.208333,0.000000,329.791667,329.875000,330.166667,331.250000,405.291667,405.666667,406.500000,407.458333,804.625000,0.000000,371.458333,371.375000,371.500000,432.708333,432.750000,432.708333,432.833333,250.833333,250.833333
0001-01-27 00:00:00,0.750000,0.750000,0.750000,0.750000,1.583333,2.041667,1.541667,607.541667,0.000000,345.583333,345.625000,345.666667,345.416667,262.500000,262.625000,262.416667,43.791667,435.208333,345.625000,345.666667,345.416667,345.083333,389.083333,389.375000,389.291667,373.041667,16.000000,195.958333,305.750000,305.833333,306.000000,262.750000,43.250000,306.041667,262.833333,262.625000,262.625000,262.416667,43.208333,607.916667,0.000000,345.583333,345.333333,345.083333,345.291667,262.458333,262.666667,262.833333,262.625000,695.083333,0.000000,389.208333,389.375000,389.291667,305.833333,306.000000,306.000000,306.041667,479.000000,479.000000
0001-01-28 00:00:00,0.708333,0.708333,0.708333,0.708333,2.541667,2.166667,2.541667,856.541667,0.000000,498.083333,498.041667,498.083333,498.166667,358.083333,358.000000,358.083333,42.416667,334.750000,498.041667,498.083333,498.166667,498.458333,540.958333,540.833333,540.833333,496.541667,44.583333,369.500000,408.750000,408.791667,408.916667,357.875000,51.250000,409.083333,357.875000,358.166667,358.000000,358.083333,51.291667,856.541667,0.000000,498.083333,498.291667,498.458333,498.541667,357.875000,357.791667,357.875000,358.166667,950.291667,0.000000,540.958333,540.833333,540.833333,408.791667,408.916667,409.125000,409.083333,377.166667,377.166667
0001-01-29 00:00:00,0.833333,0.833333,0.833333,0.833333,1.791667,2.666667,2.166667,906.375000,0.000000,428.375000,428.291667,428.083333,428.083333,478.916667,478.833333,478.625000,37.416667,1030.625000,428.291667,428.083333,428.083333,427.875000,463.666667,463.291667,463.125000,433.958333,29.041667,731.000000,500.958333,500.625000,500.250000,481.000000,18.875000,499.500000,480.541667,479.458333,478.833333,478.625000,18.791667,904.375000,0.000000,428.291667,428.166667,427.875000,426.250000,481.958333,481.166667,480.541667,479.458333,962.333333,0.000000,463.333333,463.291667,463.125000,500.625000,500.250000,499.875000,499.500000,1068.041667,1068.041667
0001-01-30 00:00:00,0.875000,0.875000,0.875000,0.875000,2.583333,2.791667,2.708333,1231.125000,0.000000,604.083333,604.000000,603.916667,604.041667,626.750000,626.916667,627.166667,35.375000,452.875000,604.000000,603.916667,604.041667,604.000000,639.041667,638.375000,638.208333,595.750000,42.416667,603.625000,678.708333,678.125000,677.916667,626.583333,51.375000,678.041667,626.541667,626.291667,626.916667,627.166667,51.416667,1229.916667,0.000000,604.000000,604.208333,604.000000,603.666667,627.375000,627.208333,626.541667,626.291667,1316.125000,0.000000,638.458333,638.375000,638.208333,678.125000,677.916667,677.958333,678.041667,488.250000,488.250000
0001-01-31 00:00:00,0.541667,0.541667,0.541667,0.541667,2.583333,1.625000,2.041667,804.166667,0.000000,415.958333,416.041667,416.416667,416.291667,387.666667,387.541667,387.541667,34.958333,226.125000,416.041667,416.416667,416.291667,416.375000,452.750000,453.666667,454.125000,423.125000,31.000000,422.416667,406.416667,407.000000,407.500000,385.375000,22.458333,408.166667,385.833333,387.125000,387.541667,387.541667,22.416667,806.708333,0.000000,416.041667,415.958333,416.375000,417.791667,383.833333,384.958333,385.833333,387.125000,862.375000,0.000000,453.500000,453.666667,454.125000,407.000000,407.500000,407.833333,408.166667,261.083333,261.083333
