SimulationTime,VS_Pending,VS_Berthing,WA_Idling,WA_BeingOccupied,QCL_Idling,QCL_Discharging,QCL_Loading,QC_Idling,QC_Repositioning,QC_RestoringToDischarge,QC_LiftAndTransportDisch,QC_PendingToDrop,QC_DroppingToMount,QC_RestoringToLoad,QC_LiftingToLoad,QC_TransportAndLoading,CTN_BeingTransportedToYardFromGate,CTN_PendingToBeDischarged,CTN_BeingDischarged,CTN_PendMountedAtQuay,CTN_BeingMountedAtQuay,CTN_BeingTransportedToYard,CTN_PendDismountedAtYard,CTN_BeingDismountedAtYard,CTN_BeingStacked,CTN_Dwelling,CTN_DwellingForImport,CTN_PendingToAssignAGV,CTN_PendingToAssignYC,CTN_PendingToBeUnstacked,CTN_BeingUnstacked,CTN_PendMountedAtYard,CTN_PendMountForImport,CTN_BeingMountedAtYard,CTN_BeingTransportedToQuay,CTN_PendDismountedAtQuay,CTN_BeingDismountedAtQuay,CTN_BeingLoaded,CTN_BeingTransportedToGate,AGV_Idling,AGV_Repositioning,AGV_PickingFromQuay,AGV_PendDeliverToYard,AGV_DeliveringToYard,AGV_PendIdleAtYard,AGV_PickingFromYard,AGV_PendDeliverToQuay,AGV_DeliveringToQuay,AGV_PendIdleAtQuay,YC_Idling,YC_Repositioning,YC_RestoringToStack,YC_LiftingToStack,YC_TransportAndStacking,YC_RestoreReshuffleUnst,YC_LiftTransportUnstack,YC_PendingToDrop,YC_DroppingToMount,YA_Idling,YA_BeingOccupied
0001-01-22 00:00:00,0.000000,17.380922,1.000000,17.380922,29.694944,30.787284,15.517772,33.462025,0.000000,3.227440,5.741326,15.855972,5.962153,2.497487,4.564950,4.688646,0.000023,12007.835852,5.741066,15.855606,5.962414,61.419581,10.384847,4.846053,4.842533,14874.073649,1546.664002,5141.409194,6.015732,15.009790,4.570270,8.694907,0.000015,4.866764,48.344668,29.124780,4.564962,4.688545,0.000007,158.289910,0.000000,17.935935,9.124216,61.419320,14.000737,16.329612,20.865861,48.344465,33.689945,261.723320,0.000000,3.446369,4.846036,4.842530,15.009779,4.570266,8.695154,4.866546,0.999707,33699.290299
0001-01-23 00:00:00,0.139104,22.211169,1.000000,22.211169,19.776336,30.360920,25.862743,26.342257,0.000000,3.871435,6.962617,12.581052,6.945357,4.048032,7.637615,7.611636,0.000021,19964.683946,6.962322,12.580694,6.945663,72.511535,16.058007,5.663369,5.785009,11048.335694,1948.085567,9847.082119,16.359763,23.423817,7.554541,15.302120,0.000015,7.555603,81.260389,46.042269,7.637634,7.611472,0.000008,58.843743,0.000000,14.078717,11.591285,72.511228,20.356373,29.972139,37.706226,81.260052,53.680239,238.623228,0.000000,4.092319,5.663350,5.785006,23.423800,7.554536,15.302511,7.555250,0.999873,42981.815022
0001-01-24 00:00:00,0.130199,20.735814,1.000000,20.735814,27.208737,27.601639,21.189624,33.344539,0.000000,2.540350,4.736307,15.504421,4.820254,3.097463,6.075983,5.880683,0.000021,16396.533246,4.736266,15.504169,4.820459,48.585937,9.821582,3.983209,3.946371,12018.003460,1580.616505,5176.341873,15.166729,19.051583,6.311822,18.184823,0.000031,6.184148,63.836464,32.294496,6.075999,5.880552,0.000016,132.155553,0.000000,17.056619,7.632022,48.585732,12.441036,32.844043,27.078036,63.836201,38.370758,247.628909,0.000000,2.709120,3.983196,3.946369,19.051569,6.311817,18.185167,6.183854,0.999936,35303.355980
0001-01-25 00:00:00,0.000000,19.762131,1.000000,19.762131,26.515598,28.679916,20.804485,32.066634,0.000000,2.872757,5.456016,14.902408,5.448382,3.276826,5.999917,5.977061,0.000020,13969.114411,5.455776,14.902081,5.448617,55.091316,11.647441,4.420752,4.465490,9919.828234,1428.213509,6116.693761,11.565535,18.169526,6.187538,19.098377,0.000017,5.914821,63.077769,35.115405,5.999932,5.976932,0.000009,122.722531,0.000000,16.122366,8.881616,55.091081,14.682328,33.189330,25.117643,63.077507,41.115598,246.569513,0.000000,3.173983,4.420736,4.465488,18.169513,6.187533,19.098692,5.914542,0.999882,31571.051611
0001-01-26 00:00:00,0.000000,14.922911,1.000000,14.922911,35.388873,23.242271,17.368855,40.004905,0.000000,2.240542,4.354134,12.440622,4.206697,2.619736,5.171670,4.961692,0.000022,11088.485437,4.354067,12.440347,4.206881,42.954317,7.606572,3.576155,3.562328,12509.543319,1916.239469,2748.698146,7.312230,15.968469,5.016586,13.052794,0.000015,5.116550,53.716932,29.784123,5.171684,4.961581,0.000007,173.410690,0.000000,13.640337,6.934164,42.954133,10.051582,22.909934,21.426421,53.716706,34.956033,259.193714,0.000000,2.513404,3.576143,3.562326,15.968457,5.016582,13.053065,5.116309,0.999930,28369.901989
0001-01-27 00:00:00,0.000000,15.193500,1.000000,15.193500,40.677204,24.132093,11.190704,43.184835,0.000000,2.356868,4.437593,12.923754,4.413589,1.806677,3.362918,3.513766,0.000024,13020.756464,4.437511,12.923422,4.413781,45.579010,6.175025,3.866146,3.638120,12765.734418,1866.197574,2168.495595,3.554818,11.305172,3.660684,5.610780,0.000024,3.340244,34.997014,23.236288,3.362926,3.513694,0.000012,217.729652,0.000000,14.695405,6.879812,45.578818,8.921203,10.359811,14.239070,34.996868,26.599360,273.858542,0.000000,2.720304,3.866133,3.638118,11.305165,3.660680,5.610985,3.340074,0.999867,29920.338489
0001-01-28 00:00:00,0.000000,18.140457,1.000000,18.140457,31.535633,29.442858,15.021509,35.184731,0.000000,3.486078,6.379365,13.207022,6.369977,2.410791,4.412873,4.549162,0.000024,11280.979472,6.379277,13.206712,6.370254,65.736315,10.361567,5.223839,5.258174,16141.498795,1403.257314,2025.034390,6.296409,16.068302,4.741766,4.995336,0.000028,4.966125,47.489717,28.533033,4.412884,4.549065,0.000014,160.953288,0.000000,15.319593,10.191390,65.736038,14.454671,10.425917,22.483469,47.489518,32.946117,263.161105,0.000000,3.585345,5.223821,5.258171,16.068292,4.741763,4.995606,4.965898,0.999895,30990.208188
0001-01-29 00:00:00,0.000000,16.115630,1.000000,16.115631,30.016583,25.197955,20.785461,35.717732,0.000000,2.839356,5.286243,11.542773,5.529226,3.109622,6.061643,5.913405,0.000021,13504.521563,5.285677,11.541805,5.529464,56.089250,10.942448,4.474985,4.552179,13624.230162,1688.390201,5224.369972,10.549867,18.817768,5.834706,17.061456,0.000010,5.933140,63.752486,35.144019,6.061659,5.913275,0.000005,126.837679,0.000000,12.133924,9.187235,56.089012,14.243241,30.300179,26.250566,63.752220,41.205943,248.198074,0.000000,3.127699,4.474969,4.552177,18.817755,5.834702,17.061761,5.932862,0.999703,34169.862143
0001-01-30 00:00:00,1.128117,23.940056,1.000000,24.016339,5.863627,42.181195,27.955177,13.460211,0.000000,3.984180,7.490868,23.008781,7.696863,4.344422,8.268775,7.745901,0.000020,22076.103813,7.490630,23.008377,7.697199,79.834408,18.684550,6.064824,6.328276,10356.026187,1493.683758,7258.238997,20.161354,24.626403,8.368611,20.411391,0.000029,8.084347,84.567832,46.679201,8.268794,7.745730,0.000014,22.443757,0.000000,25.439704,12.228251,79.834072,23.459689,38.669366,38.409334,84.567484,54.948343,229.817671,0.000000,4.298472,6.064802,6.328274,24.626385,8.368604,20.411821,8.083970,0.999864,41386.181185
0001-01-31 00:00:00,0.000000,16.475669,1.000000,16.475669,36.408927,23.058891,16.532182,40.617492,0.000000,2.888591,5.547191,9.221085,5.401677,2.698064,4.888329,4.737571,0.000019,16332.564692,5.547096,9.220745,5.401908,54.976792,9.457034,4.282274,4.306136,13927.115385,1532.616899,3678.931656,8.091937,15.179330,5.051474,7.184440,0.000012,4.723025,51.843470,30.858231,4.888342,4.737464,0.000006,166.604469,0.000000,10.660655,9.070567,54.976560,12.824259,14.473980,23.799467,51.843255,35.746788,264.214338,0.000000,3.058988,4.282259,4.306133,15.179319,5.051470,7.184694,4.722799,0.999927,35592.654707
