SimulationTime,VS_Pending,VS_Berthing,WA_Idling,WA_BeingOccupied,QCL_Idling,QCL_Discharging,QCL_Loading,QC_Idling,QC_Repositioning,QC_RestoringToDischarge,QC_LiftAndTransportDisch,QC_PendingToDrop,QC_DroppingToMount,QC_RestoringToLoad,QC_LiftingToLoad,QC_TransportAndLoading,CTN_BeingTransportedToYardFromGate,CTN_PendingToBeDischarged,CTN_BeingDischarged,CTN_PendMountedAtQuay,CTN_BeingMountedAtQuay,CTN_BeingTransportedToYard,CTN_PendDismountedAtYard,CTN_BeingDismountedAtYard,CTN_BeingStacked,CTN_Dwelling,CTN_DwellingForImport,CTN_PendingToAssignAGV,CTN_PendingToAssignYC,CTN_PendingToBeUnstacked,CTN_BeingUnstacked,CTN_PendMountedAtYard,CTN_PendMountForImport,CTN_BeingMountedAtYard,CTN_BeingTransportedToQuay,CTN_PendDismountedAtQuay,CTN_BeingDismountedAtQuay,CTN_BeingLoaded,CTN_BeingTransportedToGate,AGV_Idling,AGV_Repositioning,AGV_PickingFromQuay,AGV_PendDeliverToYard,AGV_DeliveringToYard,AGV_PendIdleAtYard,AGV_PickingFromYard,AGV_PendDeliverToQuay,AGV_DeliveringToQuay,AGV_PendIdleAtQuay,YC_Idling,YC_Repositioning,YC_RestoringToStack,YC_LiftingToStack,YC_TransportAndStacking,YC_RestoreReshuffleUnst,YC_LiftTransportUnstack,YC_PendingToDrop,YC_DroppingToMount,YA_Idling,YA_BeingOccupied
0001-01-29 00:00:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000252,0.000000,2.839237,5.286124,0.000119,5.529107,3.109489,6.061510,5.913272,0.000010,0.000286,0.000119,0.000119,0.000119,0.000119,0.000129,0.000129,0.000129,0.000121,1688.390196,0.000203,0.000139,0.000139,0.000139,0.000134,0.000005,0.000139,0.000133,0.000133,0.000133,0.000133,0.000005,0.000251,0.000000,12.133805,0.000119,56.088894,0.000118,30.300045,0.000134,63.752087,0.000133,0.000267,0.000000,3.127571,4.474840,4.552049,18.817616,5.834563,0.000139,5.932724,0.000297,0.000297
0001-01-30 00:00:00,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000342,0.000000,3.984012,7.490700,0.000168,7.696695,4.344248,8.268600,7.745726,0.000010,0.000126,0.000168,0.000168,0.000168,0.000168,0.000178,0.000177,0.000177,0.000165,1493.683744,0.000168,0.000189,0.000188,0.000188,0.000174,0.000014,0.000188,0.000174,0.000174,0.000174,0.000174,0.000014,0.000342,0.000000,25.439536,0.000168,79.833905,0.000168,38.669192,0.000174,84.567310,0.000174,0.000366,0.000000,4.298295,6.064625,6.328097,24.626197,8.368416,0.000188,8.083782,0.000136,0.000136
0001-01-31 00:00:00,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000001,0.000223,0.000000,2.888475,5.547075,0.000116,5.401561,2.697957,4.888222,4.737463,0.000010,0.000063,0.000116,0.000116,0.000116,0.000116,0.000126,0.000126,0.000126,0.000118,1532.616893,0.000117,0.000113,0.000113,0.000113,0.000107,0.000006,0.000113,0.000107,0.000108,0.000108,0.000108,0.000006,0.000224,0.000000,10.660540,0.000116,54.976444,0.000116,14.473873,0.000107,51.843148,0.000108,0.000240,0.000000,3.058862,4.282133,4.306007,15.179206,5.051357,0.000113,4.722685,0.000073,0.000073
0001-02-01 00:00:00,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000266,0.000000,3.003110,5.157016,0.000117,5.436945,3.633106,6.732915,7.085224,0.000009,0.000087,0.000117,0.000117,0.000117,0.000117,0.000127,0.000127,0.000127,0.000113,1848.544521,0.000118,0.000161,0.000161,0.000161,0.000149,0.000012,0.000160,0.000148,0.000148,0.000148,0.000148,0.000012,0.000266,0.000000,16.941258,0.000117,55.591612,0.000117,35.328786,0.000148,71.455461,0.000148,0.000287,0.000000,3.115138,4.203281,4.416469,20.897236,6.757606,0.000161,6.990212,0.000096,0.000096
0001-02-02 00:00:00,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000231,0.000000,2.540848,4.755090,0.000105,4.798966,3.026368,5.778158,5.800653,0.000012,0.000115,0.000105,0.000105,0.000105,0.000105,0.000117,0.000117,0.000117,0.000108,1924.803922,0.000086,0.000135,0.000135,0.000135,0.000126,0.000009,0.000135,0.000126,0.000126,0.000126,0.000126,0.000009,0.000231,0.000000,7.094064,0.000105,49.424825,0.000105,22.392680,0.000126,60.029148,0.000126,0.000252,0.000000,2.742938,4.034931,3.980527,17.285680,5.852781,0.000135,5.757071,0.000127,0.000127
0001-02-03 00:00:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000000,0.000186,0.000000,2.694416,5.360807,0.000114,5.154937,1.755664,3.302865,3.363278,0.000015,0.000091,0.000114,0.000114,0.000114,0.000114,0.000128,0.000128,0.000128,0.000119,1555.637418,0.000068,0.000085,0.000085,0.000085,0.000072,0.000013,0.000085,0.000072,0.000072,0.000072,0.000072,0.000013,0.000186,0.000000,12.567154,0.000114,53.438503,0.000113,8.251632,0.000072,34.761792,0.000072,0.000214,0.000000,3.284802,4.450431,4.235519,10.997974,3.568532,0.000085,3.649997,0.000105,0.000105
0001-02-04 00:00:00,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000234,0.000000,3.287588,6.047271,0.000130,6.139100,2.472013,4.664417,4.831355,0.000014,0.000100,0.000130,0.000130,0.000131,0.000131,0.000145,0.000145,0.000145,0.000133,1399.867535,0.000125,0.000114,0.000114,0.000114,0.000105,0.000009,0.000114,0.000104,0.000104,0.000104,0.000104,0.000009,0.000235,0.000000,15.967742,0.000131,61.949020,0.000131,15.327807,0.000105,50.281966,0.000104,0.000258,0.000000,3.570469,5.085801,4.976860,15.330508,4.812872,0.000114,4.688203,0.000113,0.000113
0001-02-05 00:00:00,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000000,0.000248,0.000000,3.019139,5.745545,0.000123,5.534960,3.097189,5.694699,5.823549,0.000010,0.000296,0.000123,0.000123,0.000123,0.000123,0.000133,0.000133,0.000133,0.000124,1670.118599,0.000147,0.000135,0.000135,0.000135,0.000125,0.000010,0.000135,0.000125,0.000125,0.000125,0.000125,0.000010,0.000248,0.000000,13.837393,0.000123,57.773714,0.000123,23.461946,0.000125,59.307485,0.000125,0.000269,0.000000,3.371670,4.459815,4.620279,17.982017,5.516544,0.000135,5.898666,0.000307,0.000307
0001-02-06 00:00:00,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000302,0.000000,3.251256,6.574788,0.000139,6.612228,4.082940,7.496576,7.173049,0.000011,0.000110,0.000139,0.000139,0.000139,0.000139,0.000150,0.000150,0.000150,0.000139,1787.832029,0.000164,0.000175,0.000175,0.000175,0.000163,0.000012,0.000175,0.000162,0.000163,0.000163,0.000163,0.000012,0.000302,0.000000,23.084531,0.000139,66.228335,0.000140,36.233457,0.000163,78.253293,0.000163,0.000325,0.000000,3.656714,5.353350,5.156768,23.041003,7.526656,0.000175,7.424581,0.000120,0.000120
0001-02-07 00:00:00,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000260,0.000000,2.931883,5.460657,0.000122,5.579701,3.411334,6.273108,6.263675,0.000011,0.000084,0.000122,0.000122,0.000122,0.000122,0.000133,0.000133,0.000133,0.000121,1712.143617,0.000173,0.000147,0.000147,0.000147,0.000137,0.000010,0.000147,0.000138,0.000138,0.000138,0.000138,0.000010,0.000260,0.000000,17.408847,0.000122,57.643940,0.000122,31.559107,0.000137,65.949253,0.000138,0.000281,0.000000,3.350881,4.526469,4.867584,20.525473,6.251941,0.000147,6.302493,0.000095,0.000095
0001-02-08 00:00:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000180,0.000000,2.271519,4.097292,0.000091,4.191763,2.195339,3.939032,3.952956,0.000010,0.000066,0.000091,0.000091,0.000091,0.000091,0.000101,0.000101,0.000101,0.000090,1729.296293,0.000061,0.000098,0.000098,0.000098,0.000089,0.000010,0.000098,0.000089,0.000089,0.000089,0.000089,0.000010,0.000180,0.000000,14.519786,0.000091,42.949820,0.000091,21.533210,0.000089,42.526852,0.000089,0.000200,0.000000,2.566858,3.575090,3.471859,13.623152,4.142298,0.000098,4.020221,0.000076,0.000076
0001-02-09 00:00:00,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000196,0.000000,2.577353,4.697797,0.000105,4.817102,2.183700,4.427303,4.127310,0.000009,0.000133,0.000105,0.000105,0.000105,0.000105,0.000114,0.000114,0.000114,0.000098,2163.707256,0.000085,0.000104,0.000104,0.000104,0.000091,0.000013,0.000104,0.000091,0.000091,0.000091,0.000091,0.000013,0.000196,0.000000,13.936250,0.000105,49.318086,0.000104,20.263804,0.000091,43.355117,0.000091,0.000218,0.000000,2.770337,3.880216,3.904701,14.246411,4.482280,0.000104,4.337430,0.000143,0.000143
0001-02-10 00:00:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000254,0.000000,3.415366,6.355892,0.000138,6.432868,2.840675,5.220279,5.204673,0.000010,0.000079,0.000138,0.000138,0.000138,0.000138,0.000148,0.000148,0.000148,0.000141,2051.849330,0.000093,0.000129,0.000129,0.000129,0.000116,0.000013,0.000129,0.000116,0.000115,0.000115,0.000115,0.000013,0.000254,0.000000,10.087403,0.000138,65.306523,0.000138,12.029283,0.000116,55.498539,0.000115,0.000277,0.000000,3.769059,5.117578,5.015145,17.208946,5.267925,0.000129,5.560274,0.000090,0.000090
0001-02-11 00:00:00,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000231,0.000000,2.797285,5.383438,0.000118,5.266725,2.832225,5.149761,5.239274,0.000010,0.000099,0.000118,0.000118,0.000118,0.000118,0.000129,0.000129,0.000129,0.000116,1574.366789,0.000120,0.000125,0.000125,0.000125,0.000114,0.000011,0.000125,0.000114,0.000113,0.000113,0.000113,0.000011,0.000232,0.000000,9.188506,0.000118,55.926584,0.000118,17.614156,0.000113,53.960341,0.000113,0.000254,0.000000,3.201634,4.455481,4.518564,16.769279,5.327281,0.000125,5.366433,0.000109,0.000109
0001-02-12 00:00:00,0.000000,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000252,0.000000,2.583032,5.182744,0.000109,4.892504,3.502902,6.633289,6.584809,0.000009,0.000283,0.000109,0.000109,0.000109,0.000109,0.000117,0.000117,0.000117,0.000108,1793.788737,0.000181,0.000154,0.000154,0.000154,0.000144,0.000010,0.000154,0.000144,0.000143,0.000143,0.000143,0.000010,0.000251,0.000000,12.589377,0.000109,51.397083,0.000108,35.686942,0.000144,68.968971,0.000143,0.000270,0.000000,2.909819,3.957085,3.917337,19.972456,6.447072,0.000154,6.612430,0.000292,0.000292
0001-02-13 00:00:00,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000336,0.000000,3.881446,7.288545,0.000161,7.376030,4.239149,8.135039,8.217961,0.000009,0.000134,0.000161,0.000161,0.000161,0.000161,0.000170,0.000169,0.000169,0.000157,1802.449099,0.000131,0.000187,0.000187,0.000187,0.000175,0.000012,0.000187,0.000175,0.000175,0.000175,0.000175,0.000012,0.000336,0.000000,20.105912,0.000161,76.548294,0.000160,34.085346,0.000175,84.777341,0.000175,0.000356,0.000000,4.102718,5.894403,6.029644,26.143974,8.071371,0.000187,7.986767,0.000143,0.000143
0001-02-14 00:00:00,0.000000,0.000000,0.000000,0.000000,0.000001,0.000001,0.000001,0.000282,0.000000,3.627133,6.941658,0.000150,6.778993,3.259239,5.988724,6.170741,0.000010,0.000059,0.000150,0.000150,0.000150,0.000150,0.000161,0.000162,0.000162,0.000149,1853.419390,0.000183,0.000142,0.000142,0.000142,0.000132,0.000010,0.000142,0.000132,0.000132,0.000132,0.000132,0.000010,0.000283,0.000000,14.677611,0.000150,71.289966,0.000151,17.531030,0.000132,63.493695,0.000132,0.000303,0.000000,3.986899,5.616580,5.799375,18.872430,6.042588,0.000142,5.949721,0.000069,0.000069
