SimulationTime,VS_Pending,VS_Berthing,WA_Idling,WA_BeingOccupied,QCL_Idling,QCL_Discharging,QCL_Loading,QC_Idling,QC_Repositioning,QC_RestoringToDischarge,QC_LiftAndTransportDisch,QC_PendingToDrop,QC_DroppingToMount,QC_RestoringToLoad,QC_LiftingToLoad,QC_TransportAndLoading,CTN_BeingTransportedToYardFromGate,CTN_PendingToBeDischarged,CTN_BeingDischarged,CTN_PendMountedAtQuay,CTN_BeingMountedAtQuay,CTN_BeingTransportedToYard,CTN_PendDismountedAtYard,CTN_BeingDismountedAtYard,CTN_BeingStacked,CTN_Dwelling,CTN_DwellingForImport,CTN_PendingToAssignAGV,CTN_PendingToAssignYC,CTN_PendingToBeUnstacked,CTN_BeingUnstacked,CTN_PendMountedAtYard,CTN_PendMountForImport,CTN_BeingMountedAtYard,CTN_BeingTransportedToQuay,CTN_PendDismountedAtQuay,CTN_BeingDismountedAtQuay,CTN_BeingLoaded,CTN_BeingTransportedToGate,AGV_Idling,AGV_Repositioning,AGV_PickingFromQuay,AGV_PendDeliverToYard,AGV_DeliveringToYard,AGV_PendIdleAtYard,AGV_PickingFromYard,AGV_PendDeliverToQuay,AGV_DeliveringToQuay,AGV_PendIdleAtQuay,YC_Idling,YC_Repositioning,YC_RestoringToStack,YC_LiftingToStack,YC_TransportAndStacking,YC_RestoreReshuffleUnst,YC_LiftTransportUnstack,YC_PendingToDrop,YC_DroppingToMount,YA_Idling,YA_BeingOccupied
0001-01-22 00:00:00,0.000001,24.537772,1.333333,24.537772,14.253573,15.721166,7.600542,0.040024,0.000000,0.006866,0.012220,0.033748,0.012690,0.006819,0.012464,0.012800,0.000001,25.544058,0.012219,0.033747,0.012690,0.131005,0.020377,0.009511,0.009502,22.590670,58.456592,14.082837,0.015363,0.038323,0.011666,0.023786,0.000001,0.012413,0.132376,0.079522,0.012464,0.012800,0.000000,0.189531,0.000000,0.038155,0.019420,0.131005,0.029860,0.044693,0.057063,0.132375,0.091986,0.290400,0.000000,0.006763,0.009511,0.009502,0.038323,0.011666,0.022182,0.012412,0.000946,86.022439
0001-01-23 00:00:00,0.166925,44.422337,1.200000,44.422338,7.655356,12.144368,16.334364,0.022792,0.000000,0.007026,0.012627,0.022845,0.012606,0.006696,0.012635,0.012598,0.000001,36.233546,0.012626,0.022845,0.012607,0.131114,0.027161,0.009579,0.009782,17.468875,69.678172,16.087813,0.025641,0.036753,0.011859,0.025211,0.000001,0.011905,0.134195,0.076155,0.012636,0.012597,0.000000,0.050593,0.000000,0.025580,0.021038,0.131113,0.036794,0.049330,0.062115,0.134194,0.088807,0.194154,0.000000,0.006922,0.009579,0.009782,0.036753,0.011859,0.024113,0.011904,0.002184,67.470963
0001-01-24 00:00:00,0.208318,20.735814,1.600000,20.735814,17.184465,11.829274,6.872310,0.039541,0.000000,0.006894,0.012853,0.041975,0.013057,0.006522,0.012787,0.012372,0.000001,44.495341,0.012853,0.041974,0.013058,0.131639,0.024082,0.009771,0.009681,23.762735,28.288439,11.031096,0.028786,0.036114,0.011960,0.038429,0.000001,0.011687,0.134605,0.067994,0.012787,0.012371,0.000000,0.157751,0.000000,0.046177,0.020674,0.131639,0.033704,0.069499,0.057227,0.134605,0.080752,0.264938,0.000000,0.006643,0.009771,0.009681,0.036114,0.011960,0.034366,0.011686,0.004359,66.894090
0001-01-25 00:00:00,0.000001,33.877939,1.333333,33.877939,10.971972,18.113631,13.494801,0.035815,0.000000,0.006773,0.012868,0.035185,0.012868,0.006957,0.012739,0.012694,0.000001,32.933079,0.012867,0.035184,0.012868,0.130742,0.025510,0.009680,0.009778,46.067314,46.762789,12.973986,0.023048,0.036224,0.012335,0.040484,0.000001,0.011777,0.133781,0.074548,0.012739,0.012693,0.000000,0.137044,0.000000,0.038054,0.020976,0.130741,0.034861,0.070267,0.053286,0.133781,0.087294,0.257256,0.000000,0.006952,0.009680,0.009778,0.036224,0.012335,0.038001,0.011776,0.002349,62.937556
0001-01-26 00:00:00,0.000001,17.054755,1.846154,17.054755,19.751929,9.786219,6.616707,0.054262,0.000000,0.006796,0.013209,0.037708,0.012741,0.006425,0.012682,0.012163,0.000001,33.635446,0.013209,0.037708,0.012742,0.129673,0.020482,0.009626,0.009589,30.764324,71.081526,6.782025,0.016899,0.036900,0.011593,0.032133,0.000001,0.011813,0.131834,0.073045,0.012682,0.012163,0.000000,0.235906,0.000000,0.041350,0.021002,0.129673,0.030329,0.056475,0.052710,0.131834,0.085720,0.322313,0.000000,0.006768,0.009626,0.009589,0.036900,0.011593,0.030157,0.011813,0.003986,65.563567
0001-01-27 00:00:00,0.000001,36.464399,1.333333,36.464400,19.923528,15.653249,7.067813,0.071018,0.000000,0.006819,0.012838,0.037415,0.012790,0.006879,0.012815,0.013388,0.000001,37.673075,0.012838,0.037414,0.012790,0.132001,0.015859,0.009931,0.009351,65.145147,43.107547,8.262247,0.011623,0.036945,0.011963,0.021351,0.000001,0.010914,0.133259,0.088477,0.012815,0.013388,0.000000,0.358083,0.000000,0.042554,0.019937,0.132001,0.025821,0.039441,0.054175,0.133258,0.101363,0.394017,0.000000,0.006986,0.009931,0.009351,0.036945,0.011963,0.018334,0.010914,0.002087,97.778884
0001-01-28 00:00:00,0.000001,21.768548,1.411764,21.768548,14.554907,11.584075,5.910102,0.041096,0.000000,0.007000,0.012808,0.026511,0.012779,0.006734,0.012324,0.012704,0.000001,22.650674,0.012808,0.026511,0.012780,0.131857,0.019159,0.009659,0.009717,43.684706,27.582453,5.658496,0.015402,0.039295,0.011590,0.013960,0.000001,0.012137,0.132591,0.079701,0.012324,0.012704,0.000000,0.188039,0.000000,0.030744,0.020446,0.131857,0.028999,0.029140,0.062825,0.132591,0.092007,0.277085,0.000000,0.006629,0.009659,0.009717,0.039295,0.011590,0.012212,0.012137,0.002651,75.747530
0001-01-29 00:00:00,0.000001,22.751478,1.200000,22.751478,11.256219,11.629825,11.601188,0.039367,0.000000,0.006629,0.012349,0.026964,0.012923,0.006494,0.012665,0.012358,0.000001,31.531133,0.012347,0.026962,0.012923,0.131588,0.023619,0.009663,0.009832,18.637798,88.862642,10.839879,0.021073,0.037617,0.011672,0.035498,0.000001,0.011882,0.132968,0.073395,0.012665,0.012358,0.000000,0.139344,0.000000,0.028339,0.021472,0.131587,0.033454,0.062972,0.054627,0.132967,0.086092,0.257478,0.000000,0.006751,0.009663,0.009832,0.037617,0.011672,0.034158,0.011882,0.000936,68.356813
0001-01-30 00:00:00,1.289277,33.797727,1.142857,33.905420,2.100404,15.574595,10.821359,0.010936,0.000000,0.006596,0.012404,0.038091,0.012743,0.006930,0.013184,0.012351,0.000001,36.549841,0.012403,0.038091,0.012744,0.132249,0.029269,0.009503,0.009916,17.156390,29.097736,11.569219,0.029731,0.036327,0.012344,0.032571,0.000001,0.011925,0.135029,0.074458,0.013184,0.012351,0.000000,0.018227,0.000000,0.042104,0.020245,0.132249,0.038921,0.061653,0.061304,0.135029,0.087614,0.174556,0.000000,0.006733,0.009503,0.009916,0.036327,0.012344,0.030104,0.011924,0.002048,61.045317
0001-01-31 00:00:00,0.000001,18.829336,1.846154,18.829336,22.405493,11.294151,6.399554,0.050543,0.000000,0.006943,0.013321,0.022151,0.012973,0.006962,0.012614,0.012217,0.000001,39.257041,0.013321,0.022150,0.012974,0.131589,0.020846,0.009430,0.009482,32.970090,67.864955,9.584711,0.019882,0.037250,0.012386,0.018627,0.000001,0.011569,0.133919,0.079626,0.012614,0.012217,0.000000,0.208288,0.000000,0.025629,0.021785,0.131588,0.030595,0.037599,0.061683,0.133919,0.092240,0.307047,0.000000,0.006743,0.009430,0.009482,0.037250,0.012386,0.017602,0.011568,0.003830,87.272549
